path,size_bytes,mtime,ext,top_dir
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260424_raw.csv,717,2026-05-10T09:48:04.342942,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230530_raw.csv,716,2026-05-10T09:14:14.304942,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230606_raw.csv,716,2026-05-10T09:14:28.320960,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230830_raw.csv,716,2026-05-10T09:17:17.158467,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231226_raw.csv,716,2026-05-10T09:21:02.026620,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240301_raw.csv,716,2026-05-10T09:23:11.081845,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230621_raw.csv,716,2026-05-10T09:14:59.506658,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230703_raw.csv,716,2026-05-10T09:15:22.484461,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230712_raw.csv,716,2026-05-10T09:15:42.455276,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230714_raw.csv,716,2026-05-10T09:15:47.935842,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230817_raw.csv,716,2026-05-10T09:16:54.247106,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20231018_raw.csv,716,2026-05-10T09:18:52.561974,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20231020_raw.csv,716,2026-05-10T09:18:58.106462,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240117_raw.csv,716,2026-05-10T09:21:43.331690,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240617_raw.csv,716,2026-05-10T09:26:33.836119,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240619_raw.csv,716,2026-05-10T09:26:38.661613,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240712_raw.csv,716,2026-05-10T09:27:23.883715,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240807_raw.csv,716,2026-05-10T09:28:14.749321,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240826_raw.csv,716,2026-05-10T09:28:50.102601,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240905_raw.csv,716,2026-05-10T09:29:11.585343,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250211_raw.csv,716,2026-05-10T09:34:12.292171,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20251016_raw.csv,716,2026-05-10T09:41:58.507440,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20251119_raw.csv,716,2026-05-10T09:43:03.082143,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260317_raw.csv,716,2026-05-10T09:46:50.555883,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230525_raw.csv,715,2026-05-10T09:14:06.658229,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231115_raw.csv,715,2026-05-10T09:19:44.746814,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230613_raw.csv,715,2026-05-10T09:14:42.970508,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230704_raw.csv,715,2026-05-10T09:15:25.329004,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230915_raw.csv,715,2026-05-10T09:17:49.314551,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240517_raw.csv,715,2026-05-10T09:25:38.661654,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240620_raw.csv,715,2026-05-10T09:26:41.390551,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240717_raw.csv,715,2026-05-10T09:27:31.968229,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240729_raw.csv,715,2026-05-10T09:27:54.617725,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20241217_raw.csv,715,2026-05-10T09:32:25.274788,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250513_raw.csv,715,2026-05-10T09:37:05.270680,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20251121_raw.csv,715,2026-05-10T09:43:08.365416,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260203_raw.csv,715,2026-05-10T09:45:29.798882,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260209_raw.csv,715,2026-05-10T09:45:40.750992,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260225_raw.csv,715,2026-05-10T09:46:12.002982,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260305_raw.csv,715,2026-05-10T09:46:29.504031,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260313_raw.csv,715,2026-05-10T09:46:45.233338,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240126_raw.csv,714,2026-05-10T09:22:01.180110,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250429_raw.csv,714,2026-05-10T09:36:39.607610,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230629_raw.csv,714,2026-05-10T09:15:16.828864,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230718_raw.csv,714,2026-05-10T09:15:53.373250,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230802_raw.csv,714,2026-05-10T09:16:23.939998,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230816_raw.csv,714,2026-05-10T09:16:51.340805,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230922_raw.csv,714,2026-05-10T09:18:02.739612,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240604_raw.csv,714,2026-05-10T09:26:11.181753,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240809_raw.csv,714,2026-05-10T09:28:20.116960,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240902_raw.csv,714,2026-05-10T09:29:03.098525,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240923_raw.csv,714,2026-05-10T09:29:43.784303,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240924_raw.csv,714,2026-05-10T09:29:46.285215,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250115_raw.csv,714,2026-05-10T09:33:21.922003,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250507_raw.csv,714,2026-05-10T09:36:54.483692,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260113_raw.csv,714,2026-05-10T09:44:48.387498,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260311_raw.csv,714,2026-05-10T09:46:40.360046,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260415_raw.csv,714,2026-05-10T09:47:46.643390,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260421_raw.csv,714,2026-05-10T09:47:56.585808,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260427_raw.csv,714,2026-05-10T09:48:06.937375,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230522_raw.csv,713,2026-05-10T09:13:58.516547,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250812_raw.csv,713,2026-05-10T09:39:56.411005,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230720_raw.csv,713,2026-05-10T09:15:58.910038,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20231130_raw.csv,713,2026-05-10T09:20:14.848451,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240418_raw.csv,713,2026-05-10T09:24:42.284594,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240515_raw.csv,713,2026-05-10T09:25:33.244875,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240618_raw.csv,713,2026-05-10T09:26:36.248640,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240708_raw.csv,713,2026-05-10T09:27:13.323405,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20241219_raw.csv,713,2026-05-10T09:32:30.425950,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260306_raw.csv,713,2026-05-10T09:46:32.177228,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260310_raw.csv,713,2026-05-10T09:46:37.702796,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260324_raw.csv,713,2026-05-10T09:47:04.181578,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260420_raw.csv,713,2026-05-10T09:47:53.980431,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231117_raw.csv,712,2026-05-10T09:19:49.896774,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20231120_raw.csv,712,2026-05-10T09:19:52.388185,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230721_raw.csv,712,2026-05-10T09:16:01.560838,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230724_raw.csv,712,2026-05-10T09:16:04.332134,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20231205_raw.csv,712,2026-05-10T09:20:22.923286,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20231215_raw.csv,712,2026-05-10T09:20:43.666201,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240327_raw.csv,712,2026-05-10T09:23:58.034154,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240402_raw.csv,712,2026-05-10T09:24:09.809554,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240417_raw.csv,712,2026-05-10T09:24:39.867926,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240621_raw.csv,712,2026-05-10T09:26:44.001374,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240710_raw.csv,712,2026-05-10T09:27:18.445743,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250218_raw.csv,712,2026-05-10T09:34:25.529104,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250407_raw.csv,712,2026-05-10T09:35:56.422342,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250411_raw.csv,712,2026-05-10T09:36:07.604095,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260205_raw.csv,712,2026-05-10T09:45:35.281572,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260316_raw.csv,712,2026-05-10T09:46:47.971185,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260330_raw.csv,712,2026-05-10T09:47:14.960473,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260401_raw.csv,712,2026-05-10T09:47:20.494945,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260410_raw.csv,712,2026-05-10T09:47:39.410451,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230628_raw.csv,711,2026-05-10T09:15:13.996331,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20231208_raw.csv,711,2026-05-10T09:20:30.485189,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240419_raw.csv,711,2026-05-10T09:24:44.781292,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240606_raw.csv,711,2026-05-10T09:26:16.361244,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240822_raw.csv,711,2026-05-10T09:28:44.747024,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240927_raw.csv,711,2026-05-10T09:29:53.919576,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20241223_raw.csv,711,2026-05-10T09:32:35.411826,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20241225_raw.csv,711,2026-05-10T09:32:40.705745,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250219_raw.csv,711,2026-05-10T09:34:28.163158,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250716_raw.csv,711,2026-05-10T09:39:06.776136,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20251120_raw.csv,711,2026-05-10T09:43:05.783170,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20251230_raw.csv,711,2026-05-10T09:44:21.186382,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260318_raw.csv,711,2026-05-10T09:46:53.097986,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260417_raw.csv,711,2026-05-10T09:47:51.473106,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260507_raw.csv,711,2026-05-10T09:48:27.119353,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230706_raw.csv,710,2026-05-10T09:15:30.993312,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230725_raw.csv,710,2026-05-10T09:16:07.213624,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20231220_raw.csv,710,2026-05-10T09:20:51.445203,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240304_raw.csv,710,2026-05-10T09:23:13.930093,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240409_raw.csv,710,2026-05-10T09:24:24.225171,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240531_raw.csv,710,2026-05-10T09:26:05.809195,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240624_raw.csv,710,2026-05-10T09:26:46.797916,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240625_raw.csv,710,2026-05-10T09:26:49.487316,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240715_raw.csv,710,2026-05-10T09:27:26.550602,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240812_raw.csv,710,2026-05-10T09:28:23.139677,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240829_raw.csv,710,2026-05-10T09:28:57.680387,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250328_raw.csv,710,2026-05-10T09:35:40.530128,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250417_raw.csv,710,2026-05-10T09:36:18.532910,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260106_raw.csv,710,2026-05-10T09:44:34.566312,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260312_raw.csv,710,2026-05-10T09:46:42.799025,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260325_raw.csv,710,2026-05-10T09:47:06.964149,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260331_raw.csv,710,2026-05-10T09:47:17.602172,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260414_raw.csv,710,2026-05-10T09:47:44.236167,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260504_raw.csv,710,2026-05-10T09:48:19.380768,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230529_raw.csv,709,2026-05-10T09:14:11.827907,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230612_raw.csv,709,2026-05-10T09:14:39.955738,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230719_raw.csv,709,2026-05-10T09:15:56.216666,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230825_raw.csv,709,2026-05-10T09:17:09.341953,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240422_raw.csv,709,2026-05-10T09:24:47.500657,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240613_raw.csv,709,2026-05-10T09:26:28.913320,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240711_raw.csv,709,2026-05-10T09:27:21.114780,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240716_raw.csv,709,2026-05-10T09:27:29.295134,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240718_raw.csv,709,2026-05-10T09:27:34.791863,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240719_raw.csv,709,2026-05-10T09:27:37.724193,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240813_raw.csv,709,2026-05-10T09:28:25.853467,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240816_raw.csv,709,2026-05-10T09:28:34.030485,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240820_raw.csv,709,2026-05-10T09:28:39.373935,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240827_raw.csv,709,2026-05-10T09:28:52.575491,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250109_raw.csv,709,2026-05-10T09:33:11.215734,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250116_raw.csv,709,2026-05-10T09:33:24.914158,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250313_raw.csv,709,2026-05-10T09:35:11.404495,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250415_raw.csv,709,2026-05-10T09:36:12.814145,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250602_raw.csv,709,2026-05-10T09:37:42.795264,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230531_raw.csv,708,2026-05-10T09:14:17.244453,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230731_raw.csv,708,2026-05-10T09:16:18.540763,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20231002_raw.csv,708,2026-05-10T09:18:19.972341,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20231115_raw.csv,708,2026-05-10T09:19:44.822592,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240308_raw.csv,708,2026-05-10T09:23:24.138291,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240415_raw.csv,708,2026-05-10T09:24:34.793559,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240514_raw.csv,708,2026-05-10T09:25:30.673862,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240528_raw.csv,708,2026-05-10T09:25:57.720747,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240603_raw.csv,708,2026-05-10T09:26:08.408426,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240702_raw.csv,708,2026-05-10T09:27:03.359438,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240814_raw.csv,708,2026-05-10T09:28:28.573877,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20241029_raw.csv,708,2026-05-10T09:30:52.461379,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250314_raw.csv,708,2026-05-10T09:35:14.335287,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250527_raw.csv,708,2026-05-10T09:37:32.380110,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250702_raw.csv,708,2026-05-10T09:38:40.657543,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20251107_raw.csv,708,2026-05-10T09:42:41.738848,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20251118_raw.csv,708,2026-05-10T09:43:00.297742,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20251215_raw.csv,708,2026-05-10T09:43:50.474611,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260302_raw.csv,708,2026-05-10T09:46:20.377046,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260320_raw.csv,708,2026-05-10T09:46:58.583929,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20260428_raw.csv,708,2026-05-10T09:48:09.463099,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230523_raw.csv,707,2026-05-10T09:14:01.238638,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230530_raw.csv,707,2026-05-10T09:14:14.419014,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230602_raw.csv,707,2026-05-10T09:14:22.871491,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230607_raw.csv,707,2026-05-10T09:14:31.072022,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230609_raw.csv,707,2026-05-10T09:14:37.149828,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230705_raw.csv,707,2026-05-10T09:15:27.970092,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20230713_raw.csv,707,2026-05-10T09:15:45.187982,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20231026_raw.csv,707,2026-05-10T09:19:08.268264,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20231027_raw.csv,707,2026-05-10T09:19:10.851488,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20231030_raw.csv,707,2026-05-10T09:19:13.406716,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240112_raw.csv,707,2026-05-10T09:21:35.542853,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240215_raw.csv,707,2026-05-10T09:22:40.358728,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240221_raw.csv,707,2026-05-10T09:22:51.642413,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240320_raw.csv,707,2026-05-10T09:23:44.829371,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240513_raw.csv,707,2026-05-10T09:25:28.142842,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240626_raw.csv,707,2026-05-10T09:26:52.261613,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240701_raw.csv,707,2026-05-10T09:27:00.488726,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240815_raw.csv,707,2026-05-10T09:28:31.382533,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240910_raw.csv,707,2026-05-10T09:29:19.840976,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20240930_raw.csv,707,2026-05-10T09:29:56.496933,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20241004_raw.csv,707,2026-05-10T09:30:06.882184,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20241007_raw.csv,707,2026-05-10T09:30:09.321143,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20241024_raw.csv,707,2026-05-10T09:30:44.289034,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20241210_raw.csv,707,2026-05-10T09:32:11.850232,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250106_raw.csv,707,2026-05-10T09:33:02.969682,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250327_raw.csv,707,2026-05-10T09:35:38.107675,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250331_raw.csv,707,2026-05-10T09:35:42.970089,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250410_raw.csv,707,2026-05-10T09:36:04.619094,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250416_raw.csv,707,2026-05-10T09:36:15.520854,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txo_20250502_raw.csv,707,2026-05-10T09:36:47.005601,.csv,SUPPLEMENT
